Met Age[Gyr]   Teq[K] Mass[Me] f_env[%]    R_RCB[Re] R_20mbar[Re]  R_1nbar[Re] err_code
  50     1.00  1563.31    16.00    10.00     3.490000     3.970000    4.830000        0
  50     1.00  1563.31    16.00    20.00     4.250000     4.870000    6.070000        0
  50     1.00  1563.31    20.00     0.10     2.380000     2.570000    2.870000        0
  50     1.00  1563.31    20.00     0.20     2.430000     2.630000    2.940000        0
  50     1.00  1563.31    20.00     0.50     2.530000     2.750000    3.090000        0
  50     1.00  1563.31    20.00     1.00     2.640000     2.880000    3.250000        0
  50     1.00  1563.31    20.00     2.00     2.810000     3.060000    3.480000        0
  50     1.00  1563.31    20.00     5.00     3.150000     3.470000    4.000000        0
  50     1.00  1563.31    20.00    10.00     3.600000     3.990000    4.670000        0
  50     1.00  1563.31    20.00    20.00     4.360000     4.860000    5.760000        0
  50    10.00   278.00     1.00     0.10     1.010000     1.330000    2.600000        0
  50    10.00   278.00     1.00     0.20     1.020000     1.360000    1.680000        0
  50    10.00   278.00     1.00     0.50     1.070000     1.460000    1.830000        0
  50    10.00   278.00     1.00     1.00     1.250000     1.657084    2.151775        1
  50    10.00   278.00     1.00     2.00     1.390000     1.914729    2.599209        1
  50    10.00   278.00     1.00     5.00     1.630000     2.392626    3.515036        1
  50    10.00   278.00     1.00    10.00     1.880000     2.946447    4.668353        1
  50    10.00   278.00     1.00    20.00     2.410000     4.014946    7.426221        1
  50    10.00   278.00     2.00     0.10     1.230000     1.430000    1.590000        0
  50    10.00   278.00     2.00     0.20     1.250000     1.460000    1.630000        0
  50    10.00   278.00     2.00     0.50     1.350000     1.570000    1.770000        0
  50    10.00   278.00     2.00     1.00     1.450000     1.690000    1.920000        0
  50    10.00   278.00     2.00     2.00     1.570000     1.880000    2.160000        0
  50    10.00   278.00     2.00     5.00     1.830000     2.260000    2.660000        0
  50    10.00   278.00     2.00    10.00     2.170000     2.760000    3.360000        0
  50    10.00   278.00     2.00    20.00     2.740000     3.533158    4.426219        1
  50    10.00   278.00     3.00     0.10     1.370000     1.540000    1.650000        0
  50    10.00   278.00     3.00     0.20     1.400000     1.570000    1.700000        0
  50    10.00   278.00     3.00     0.50     1.510000     1.680000    1.820000        0
  50    10.00   278.00     3.00     1.00     1.600000     1.790000    1.950000        0
  50    10.00   278.00     3.00     2.00     1.730000     1.940000    2.140000        0
  50    10.00   278.00     3.00     5.00     1.990000     2.290000    2.550000        0
  50    10.00   278.00     3.00    10.00     2.340000     2.740000    3.100000        0
  50    10.00   278.00     3.00    20.00     2.910000     3.490000    4.020000        0
  50    10.00   278.00     4.00     0.10     1.480000     1.620000    1.720000        0
  50    10.00   278.00     4.00     0.20     1.540000     1.670000    1.770000        0
  50    10.00   278.00     4.00     0.50     1.620000     1.760000    1.870000        0
  50    10.00   278.00     4.00     1.00     1.710000     1.870000    2.000000        0
  50    10.00   278.00     4.00     2.00     1.840000     2.020000    2.170000        0
  50    10.00   278.00     4.00     5.00     2.120000     2.350000    2.550000        0
  50    10.00   278.00     4.00    10.00     2.460000     2.770000    3.040000        0
  50    10.00   278.00     4.00    20.00     3.030000     3.460000    3.840000        0
  50    10.00   278.00     5.00     0.10     1.570000     1.700000    1.780000        0
  50    10.00   278.00     5.00     0.20     1.640000     1.740000    1.830000        0
  50    10.00   278.00     5.00     0.50     1.720000     1.830000    1.930000        0
  50    10.00   278.00     5.00     1.00     1.810000     1.940000    2.050000        0
  50    10.00   278.00     5.00     2.00     1.940000     2.090000    2.210000        0
  50    10.00   278.00     5.00     5.00     2.220000     2.410000    2.580000        0
  50    10.00   278.00     5.00    10.00     2.560000     2.820000    3.030000        0
  50    10.00   278.00     5.00    20.00     3.130000     3.470000    3.760000        0
  50    10.00   278.00     6.00     0.10     1.660000     1.760000    1.840000        0
  50    10.00   278.00     6.00     0.20     1.710000     1.810000    1.890000        0
  50    10.00   278.00     6.00     0.50     1.790000     1.900000    1.990000        0
  50    10.00   278.00     6.00     1.00     1.890000     2.000000    2.100000        0
  50    10.00   278.00     6.00     2.00     2.020000     2.150000    2.260000        0
  50    10.00   278.00     6.00     5.00     2.300000     2.470000    2.610000        0
  50    10.00   278.00     6.00    10.00     2.640000     2.860000    3.040000        0
  50    10.00   278.00     6.00    20.00     3.200000     3.490000    3.740000        0
  50    10.00   278.00     8.00     0.10     1.800000     1.880000    1.940000        0
  50    10.00   278.00     8.00     0.20     1.840000     1.920000    1.980000        0
  50    10.00   278.00     8.00     0.50     1.920000     2.010000    2.080000        0
  50    10.00   278.00     8.00     1.00     2.020000     2.110000    2.190000        0
  50    10.00   278.00     8.00     2.00     2.160000     2.270000    2.360000        0
  50    10.00   278.00     8.00     5.00     2.430000     2.570000    2.680000        0
  50    10.00   278.00     8.00    10.00     2.780000     2.940000    3.090000        0
  50    10.00   278.00     8.00    20.00     3.340000     3.550000    3.740000        0
  50    10.00   278.00    10.00     0.10     1.900000     1.970000    2.020000        0
  50    10.00   278.00    10.00     0.20     1.940000     2.010000    2.070000        0
  50    10.00   278.00    10.00     0.50     2.030000     2.100000    2.170000        0
  50    10.00   278.00    10.00     1.00     2.140000     2.220000    2.290000        0
  50    10.00   278.00    10.00     2.00     2.270000     2.360000    2.440000        0
  50    10.00   278.00    10.00     5.00     2.540000     2.650000    2.750000        0
  50    10.00   278.00    10.00    10.00     2.890000     3.020000    3.150000        0
  50    10.00   278.00    10.00    20.00     3.450000     3.620000    3.780000        0
  50    10.00   278.00    13.00     0.10     2.030000     2.080000    2.130000        0
  50    10.00   278.00    13.00     0.20     2.080000     2.130000    2.180000        0
  50    10.00   278.00    13.00     0.50     2.180000     2.240000    2.290000        0
  50    10.00   278.00    13.00     1.00     2.280000     2.340000    2.400000        0
  50    10.00   278.00    13.00     2.00     2.400000     2.480000    2.550000        0
  50    10.00   278.00    13.00     5.00     2.680000     2.770000    2.850000        0
  50    10.00   278.00    13.00    10.00     3.020000     3.140000    3.240000        0
  50    10.00   278.00    13.00    20.00     3.580000     3.730000    3.850000        0
  50    10.00   278.00    16.00     0.10     2.140000     2.180000    2.220000        0
  50    10.00   278.00    16.00     0.20     2.190000     2.230000    2.280000        0
  50    10.00   278.00    16.00     0.50     2.300000     2.350000    2.400000        0
  50    10.00   278.00    16.00     1.00     2.390000     2.450000    2.500000        0
  50    10.00   278.00    16.00     2.00     2.520000     2.580000    2.640000        0
  50    10.00   278.00    16.00     5.00     2.790000     2.870000    2.940000        0
  50    10.00   278.00    16.00    10.00     3.140000     3.230000    3.320000        0
  50    10.00   278.00    16.00    20.00     3.700000     3.820000    3.920000        0
  50    10.00   278.00    20.00     0.10     2.260000     2.290000    2.330000        0
  50    10.00   278.00    20.00     0.20     2.330000     2.370000    2.410000        0
  50    10.00   278.00    20.00     0.50     2.430000     2.470000    2.520000        0
  50    10.00   278.00    20.00     1.00     2.520000     2.570000    2.620000        0
  50    10.00   278.00    20.00     2.00     2.650000     2.710000    2.760000        0
  50    10.00   278.00    20.00     5.00     2.920000     2.990000    3.050000        0
  50    10.00   278.00    20.00    10.00     3.270000     3.340000    3.420000        0
  50    10.00   278.00    20.00    20.00     3.830000     3.930000    4.020000        0
  50    10.00   494.36     1.00     0.10     1.000000     1.623208    2.759825        1
  50    10.00   494.36     1.00     0.20     1.010000     1.573436    2.586426        1
  50    10.00   494.36     1.00     0.50     1.040000     1.558113    2.549087        1
  50    10.00   494.36     1.00     1.00     1.170000     1.854397    3.393221        1
  50    10.00   494.36     1.00     2.00     1.300000     2.196694    4.744125        1
  50    10.00   494.36     1.00     5.00     1.530000     2.867492    9.174231        1
  50    10.00   494.36     1.00    10.00     1.810000     3.681819   22.589135        1
  50    10.00   494.36     1.00    20.00     2.300000     5.395511 1000.000000        1
  50    10.00   494.36     2.00     0.10     1.220000     1.580000    1.970000        0
  50    10.00   494.36     2.00     0.20     1.230000     1.600000    2.000000        0
  50    10.00   494.36     2.00     0.50     1.330000     1.700000    2.160000        0
  50    10.00   494.36     2.00     1.00     1.420000     1.823648    2.348207        1
  50    10.00   494.36     2.00     2.00     1.550000     2.040781    2.718150        1
  50    10.00   494.36     2.00     5.00     1.800000     2.470444    3.507965        1
  50    10.00   494.36     2.00    10.00     2.120000     3.008451    4.568422        1
  50    10.00   494.36     2.00    20.00     2.680000     4.007153    6.728081        1
  50    10.00   494.36     3.00     0.10     1.360000     1.640000    1.900000        0
  50    10.00   494.36     3.00     0.20     1.390000     1.660000    1.930000        0
  50    10.00   494.36     3.00     0.50     1.490000     1.770000    2.070000        0
  50    10.00   494.36     3.00     1.00     1.580000     1.890000    2.240000        0
  50    10.00   494.36     3.00     2.00     1.700000     2.070000    2.490000        0
  50    10.00   494.36     3.00     5.00     1.960000     2.460000    3.060000        0
  50    10.00   494.36     3.00    10.00     2.310000     2.934335    3.770256        1
  50    10.00   494.36     3.00    20.00     2.880000     3.765119    5.043635        1
  50    10.00   494.36     4.00     0.10     1.470000     1.700000    1.910000        0
  50    10.00   494.36     4.00     0.20     1.530000     1.740000    1.950000        0
  50    10.00   494.36     4.00     0.50     1.610000     1.830000    2.070000        0
  50    10.00   494.36     4.00     1.00     1.700000     1.950000    2.220000        0
  50    10.00   494.36     4.00     2.00     1.820000     2.120000    2.430000        0
  50    10.00   494.36     4.00     5.00     2.090000     2.480000    2.910000        0
  50    10.00   494.36     4.00    10.00     2.440000     2.940000    3.530000        0
  50    10.00   494.36     4.00    20.00     3.010000     3.690000    4.540000        0
